2024,1,00Y,Y02875,M,20,17
2024,1,00Y,Y02875,M,21,26
2024,1,00Y,Y02875,M,22,28
2024,1,00Y,Y02875,M,23,19
2024,1,00Y,Y02875,M,24,36
2024,1,00Y,Y02875,M,25,25
2024,1,00Y,Y02875,M,26,20
2024,1,00Y,Y02875,M,27,20
2024,1,00Y,Y02875,M,28,22
2024,1,00Y,Y02875,M,29,21
2024,1,00Y,Y02875,M,30,27
2024,1,00Y,Y02875,M,31,31
2024,1,00Y,Y02875,M,32,32
2024,1,00Y,Y02875,M,33,29
2024,1,00Y,Y02875,M,34,38
2024,1,00Y,Y02875,M,35,34
2024,1,00Y,Y02875,M,36,36
2024,1,00Y,Y02875,M,37,34
2024,1,00Y,Y02875,M,38,33
2024,1,00Y,Y02875,M,39,26
2024,1,00Y,Y02875,M,40,34
2024,1,00Y,Y02875,M,41,34
2024,1,00Y,Y02875,M,42,41
2024,1,00Y,Y02875,M,43,34
2024,1,00Y,Y02875,M,44,27
2024,1,00Y,Y02875,M,45,26
2024,1,00Y,Y02875,M,46,26
2024,1,00Y,Y02875,M,47,33
2024,1,00Y,Y02875,M,48,16
2024,1,00Y,Y02875,M,49,19
2024,1,00Y,Y02875,M,50,21
2024,1,00Y,Y02875,M,51,31
2024,1,00Y,Y02875,M,52,22
2024,1,00Y,Y02875,M,53,21
2024,1,00Y,Y02875,M,54,29
2024,1,00Y,Y02875,M,55,24
2024,1,00Y,Y02875,M,56,16
2024,1,00Y,Y02875,M,57,12
2024,1,00Y,Y02875,M,58,14
2024,1,00Y,Y02875,M,59,16
2024,1,00Y,Y02875,M,60,10
2024,1,00Y,Y02875,M,61,10
2024,1,00Y,Y02875,M,62,13
2024,1,00Y,Y02875,M,63,7
2024,1,00Y,Y02875,M,64,9
2024,1,00Y,Y02875,M,65,13
2024,1,00Y,Y02875,M,66,6
2024,1,00Y,Y02875,M,67,9
2024,1,00Y,Y02875,M,68,6
2024,1,00Y,Y02875,M,69,8
2024,1,00Y,Y02875,M,70,10
2024,1,00Y,Y02875,M,71,6
2024,1,00Y,Y02875,M,72,5
2024,1,00Y,Y02875,M,73,6
2024,1,00Y,Y02875,M,74,3
2024,1,00Y,Y02875,M,75,7
2024,1,00Y,Y02875,M,76,4
2024,1,00Y,Y02875,M,77,4
2024,1,00Y,Y02875,M,78,3
2024,1,00Y,Y02875,M,79,2
2024,1,00Y,Y02875,M,80,0
2024,1,00Y,Y02875,M,81,2
2024,1,00Y,Y02875,M,82,1
2024,1,00Y,Y02875,M,83,0
2024,1,00Y,Y02875,M,84,0
2024,1,00Y,Y02875,M,85,1
2024,1,00Y,Y02875,M,86,0
2024,1,00Y,Y02875,M,87,1
2024,1,00Y,Y02875,M,88,1
2024,1,00Y,Y02875,M,89,1
2024,1,00Y,Y02875,M,90,0
2024,1,00Y,Y02875,M,91,1
2024,1,00Y,Y02875,M,92,0
2024,1,00Y,Y02875,M,93,1
2024,1,00Y,Y02875,M,94,0
2024,1,00Y,Y02875,M,95+,0
2024,1,00Y,Y02933,M,0,56
2024,1,00Y,Y02933,M,1,58
2024,1,00Y,Y02933,M,2,79
2024,1,00Y,Y02933,M,3,65
2024,1,00Y,Y02933,M,4,86
2024,1,00Y,Y02933,M,5,63
2024,1,00Y,Y02933,M,6,86
2024,1,00Y,Y02933,M,7,67
2024,1,00Y,Y02933,M,8,69
2024,1,00Y,Y02933,M,9,66
2024,1,00Y,Y02933,M,10,64
2024,1,00Y,Y02933,M,11,67
2024,1,00Y,Y02933,M,12,76
2024,1,00Y,Y02933,M,13,59
2024,1,00Y,Y02933,M,14,65
2024,1,00Y,Y02933,M,15,53
2024,1,00Y,Y02933,M,16,70
2024,1,00Y,Y02933,M,17,70
2024,1,00Y,Y02933,M,18,64
2024,1,00Y,Y02933,M,19,51
2024,1,00Y,Y02933,M,20,43
2024,1,00Y,Y02933,M,21,50
2024,1,00Y,Y02933,M,22,38
2024,1,00Y,Y02933,M,23,43
2024,1,00Y,Y02933,M,24,38
2024,1,00Y,Y02933,M,25,56
2024,1,00Y,Y02933,M,26,60
2024,1,00Y,Y02933,M,27,53
2024,1,00Y,Y02933,M,28,47
2024,1,00Y,Y02933,M,29,71
2024,1,00Y,Y02933,M,30,58
2024,1,00Y,Y02933,M,31,58
2024,1,00Y,Y02933,M,32,65
2024,1,00Y,Y02933,M,33,79
2024,1,00Y,Y02933,M,34,85
2024,1,00Y,Y02933,M,35,71
2024,1,00Y,Y02933,M,36,63
2024,1,00Y,Y02933,M,37,58
2024,1,00Y,Y02933,M,38,67
2024,1,00Y,Y02933,M,39,59
2024,1,00Y,Y02933,M,40,43
2024,1,00Y,Y02933,M,41,48
2024,1,00Y,Y02933,M,42,53
2024,1,00Y,Y02933,M,43,59
2024,1,00Y,Y02933,M,44,60
2024,1,00Y,Y02933,M,45,45
2024,1,00Y,Y02933,M,46,44
2024,1,00Y,Y02933,M,47,36
2024,1,00Y,Y02933,M,48,40
2024,1,00Y,Y02933,M,49,50
2024,1,00Y,Y02933,M,50,47
2024,1,00Y,Y02933,M,51,49
2024,1,00Y,Y02933,M,52,42
2024,1,00Y,Y02933,M,53,46
2024,1,00Y,Y02933,M,54,47
2024,1,00Y,Y02933,M,55,42
2024,1,00Y,Y02933,M,56,41
2024,1,00Y,Y02933,M,57,32
2024,1,00Y,Y02933,M,58,36
2024,1,00Y,Y02933,M,59,43
2024,1,00Y,Y02933,M,60,36
2024,1,00Y,Y02933,M,61,33
2024,1,00Y,Y02933,M,62,24
2024,1,00Y,Y02933,M,63,31
2024,1,00Y,Y02933,M,64,24
2024,1,00Y,Y02933,M,65,27
2024,1,00Y,Y02933,M,66,24
2024,1,00Y,Y02933,M,67,16
2024,1,00Y,Y02933,M,68,27
2024,1,00Y,Y02933,M,69,18
2024,1,00Y,Y02933,M,70,24
2024,1,00Y,Y02933,M,71,23
2024,1,00Y,Y02933,M,72,20
2024,1,00Y,Y02933,M,73,24
2024,1,00Y,Y02933,M,74,18
2024,1,00Y,Y02933,M,75,12
2024,1,00Y,Y02933,M,76,29
2024,1,00Y,Y02933,M,77,11
2024,1,00Y,Y02933,M,78,12
2024,1,00Y,Y02933,M,79,12
2024,1,00Y,Y02933,M,80,7
2024,1,00Y,Y02933,M,81,5
2024,1,00Y,Y02933,M,82,9
2024,1,00Y,Y02933,M,83,4
2024,1,00Y,Y02933,M,84,5
2024,1,00Y,Y02933,M,85,8
2024,1,00Y,Y02933,M,86,6
2024,1,00Y,Y02933,M,87,2
2024,1,00Y,Y02933,M,88,0
2024,1,00Y,Y02933,M,89,3
2024,1,00Y,Y02933,M,90,1
2024,1,00Y,Y02933,M,91,0
2024,1,00Y,Y02933,M,92,1
2024,1,00Y,Y02933,M,93,0
2024,1,00Y,Y02933,M,94,1
2024,1,00Y,Y02933,M,95+,1
2024,1,01D,P86001,M,0,34
2024,1,01D,P86001,M,1,45
2024,1,01D,P86001,M,2,34
2024,1,01D,P86001,M,3,43
2024,1,01D,P86001,M,4,30
2024,1,01D,P86001,M,5,35
2024,1,01D,P86001,M,6,55
2024,1,01D,P86001,M,7,47
2024,1,01D,P86001,M,8,27
2024,1,01D,P86001,M,9,42
2024,1,01D,P86001,M,10,41
2024,1,01D,P86001,M,11,45
2024,1,01D,P86001,M,12,48
2024,1,01D,P86001,M,13,54
2024,1,01D,P86001,M,14,33
2024,1,01D,P86001,M,15,51
2024,1,01D,P86001,M,16,44
2024,1,01D,P86001,M,17,49
2024,1,01D,P86001,M,18,31
2024,1,01D,P86001,M,19,38
2024,1,01D,P86001,M,20,33
2024,1,01D,P86001,M,21,46
2024,1,01D,P86001,M,22,32
2024,1,01D,P86001,M,23,42
2024,1,01D,P86001,M,24,40
2024,1,01D,P86001,M,25,46
2024,1,01D,P86001,M,26,51
2024,1,01D,P86001,M,27,45
2024,1,01D,P86001,M,28,39
2024,1,01D,P86001,M,29,48
2024,1,01D,P86001,M,30,65
2024,1,01D,P86001,M,31,46
2024,1,01D,P86001,M,32,55
2024,1,01D,P86001,M,33,54
2024,1,01D,P86001,M,34,55
2024,1,01D,P86001,M,35,56
2024,1,01D,P86001,M,36,51
2024,1,01D,P86001,M,37,53
2024,1,01D,P86001,M,38,38
2024,1,01D,P86001,M,39,51
2024,1,01D,P86001,M,40,46
2024,1,01D,P86001,M,41,55
2024,1,01D,P86001,M,42,41
2024,1,01D,P86001,M,43,54
2024,1,01D,P86001,M,44,51
2024,1,01D,P86001,M,45,55
2024,1,01D,P86001,M,46,45
2024,1,01D,P86001,M,47,44
2024,1,01D,P86001,M,48,62
2024,1,01D,P86001,M,49,44
2024,1,01D,P86001,M,50,59
2024,1,01D,P86001,M,51,60
2024,1,01D,P86001,M,52,77
2024,1,01D,P86001,M,53,67
2024,1,01D,P86001,M,54,51
2024,1,01D,P86001,M,55,52
2024,1,01D,P86001,M,56,50
2024,1,01D,P86001,M,57,59
2024,1,01D,P86001,M,58,61
2024,1,01D,P86001,M,59,49
2024,1,01D,P86001,M,60,51
2024,1,01D,P86001,M,61,44
2024,1,01D,P86001,M,62,46
2024,1,01D,P86001,M,63,42
2024,1,01D,P86001,M,64,40
2024,1,01D,P86001,M,65,38
2024,1,01D,P86001,M,66,42
2024,1,01D,P86001,M,67,35
2024,1,01D,P86001,M,68,37
2024,1,01D,P86001,M,69,32
2024,1,01D,P86001,M,70,48
2024,1,01D,P86001,M,71,39
2024,1,01D,P86001,M,72,37
2024,1,01D,P86001,M,73,41
2024,1,01D,P86001,M,74,39
2024,1,01D,P86001,M,75,37
2024,1,01D,P86001,M,76,32
2024,1,01D,P86001,M,77,37
2024,1,01D,P86001,M,78,24
2024,1,01D,P86001,M,79,29
2024,1,01D,P86001,M,80,21
2024,1,01D,P86001,M,81,23
2024,1,01D,P86001,M,82,8
2024,1,01D,P86001,M,83,18
2024,1,01D,P86001,M,84,8
2024,1,01D,P86001,M,85,17
2024,1,01D,P86001,M,86,7
2024,1,01D,P86001,M,87,7
2024,1,01D,P86001,M,88,6
2024,1,01D,P86001,M,89,5
2024,1,01D,P86001,M,90,0
2024,1,01D,P86001,M,91,5
2024,1,01D,P86001,M,92,1
2024,1,01D,P86001,M,93,2
2024,1,01D,P86001,M,94,1
2024,1,01D,P86001,M,95+,3
2024,1,01D,P86002,M,0,7
2024,1,01D,P86002,M,1,11
2024,1,01D,P86002,M,2,4
2024,1,01D,P86002,M,3,6
2024,1,01D,P86002,M,4,6
2024,1,01D,P86002,M,5,9
2024,1,01D,P86002,M,6,11
2024,1,01D,P86002,M,7,16
2024,1,01D,P86002,M,8,7
2024,1,01D,P86002,M,9,16
2024,1,01D,P86002,M,10,8
2024,1,01D,P86002,M,11,14
2024,1,01D,P86002,M,12,14
2024,1,01D,P86002,M,13,8
2024,1,01D,P86002,M,14,9
2024,1,01D,P86002,M,15,13
2024,1,01D,P86002,M,16,9
2024,1,01D,P86002,M,17,5
2024,1,01D,P86002,M,18,13
2024,1,01D,P86002,M,19,10
2024,1,01D,P86002,M,20,5
2024,1,01D,P86002,M,21,7
2024,1,01D,P86002,M,22,5
2024,1,01D,P86002,M,23,14
2024,1,01D,P86002,M,24,10
